inspection_date,camis,cuisine_description,score
2019,50018732,Mexican,10.0
2019,41238372,Asian/Asian Fusion,10.0
2019,50090664,Korean,10.0
2019,50077620,Middle Eastern,10.0
2019,40391808,Pancakes/Waffles,10.0
2019,41693397,Sandwiches,10.0
2019,41472626,Hamburgers,10.0
2019,41714097,Indian,10.0
2019,50009171,Irish,10.0
2019,50038161,Asian/Asian Fusion,10.0
2019,50051294,Chicken,10.0
2019,41487281,Indian,10.0
2019,50064940,"Juice, Smoothies, Fruit Salads",10.0
2019,50077492,Latin American,10.0
2019,50092153,Barbecue,10.0
2019,50090726,Soups,10.0
2019,50067401,Southeast Asian,10.0
2019,50071450,Tex-Mex,10.0
2019,50057824,Other,10.0
2019,41571354,Irish,10.0
2019,50016891,Vegetarian,10.0
2019,41388432,Irish,10.0
2019,41390135,Peruvian,10.0
2019,50092851,Greek,10.0
2019,50069127,Greek,10.0
2019,50091820,Indian,10.0
2019,50092883,Vegetarian,10.0
2019,40356731,Frozen Desserts,10.0
2019,50075166,Korean,10.0
2019,40808640,Korean,10.0
2019,50092153,Barbecue,10.0
2019,50053520,Seafood,10.0
2019,41236580,Donuts,10.0
2019,50033695,Korean,10.0
2019,50088205,Asian/Asian Fusion,10.0
2019,41569737,Chinese,10.0
2019,50077025,"Juice, Smoothies, Fruit Salads",10.0
2019,40903960,Pizza,10.0
2019,50057824,Other,10.0
2019,50081388,Thai,10.0
2019,50000755,Asian/Asian Fusion,10.0
2019,50087753,Fruits/Vegetables,10.0
2019,41286452,Eastern European,10.0
2019,50089284,Jewish/Kosher,10.0
2019,50074520,Peruvian,10.0
2019,50085211,Tex-Mex,10.0
2019,50040583,Bottled Beverages,10.0
2019,41089762,Caribbean,10.0
2019,50078486,Bottled Beverages,10.0
2019,41060193,Australian,10.0
2019,41296144,Tex-Mex,10.0
2019,40687217,Caribbean,10.0
2019,50061258,Thai,10.0
2019,50092883,Vegetarian,10.0
2019,40936803,Portuguese,10.0
2019,41060193,Australian,10.0
2019,50000935,Hamburgers,10.0
2019,50077093,Thai,10.0
2019,50089950,Chicken,10.0
2019,50012736,Other,10.0
2019,50043427,Asian/Asian Fusion,10.0
2019,41454667,Hamburgers,10.0
2019,50071468,Thai,10.0
2019,50094225,Creole,10.0
2019,41501088,Portuguese,10.0
2019,50045803,Indian,10.0
2019,41296144,Tex-Mex,10.0
2019,50034720,Pancakes/Waffles,10.0
2019,41227184,Thai,10.0
2019,41310853,Asian/Asian Fusion,10.0
2019,40936803,Portuguese,10.0
2019,50086540,Australian,10.0
2019,40402266,Bottled Beverages,10.0
2019,50065982,Spanish,10.0
2019,50036333,Chinese,10.0
2019,50080925,Sandwiches,10.0
2019,50034683,Middle Eastern,10.0
2019,41527419,Vegetarian,10.0
2019,50008442,Coffee/Tea,10.0
2019,50092277,Korean,10.0
2019,50079898,Sandwiches,10.0
2019,50085643,French,10.0
2019,41236269,Jewish/Kosher,10.0
2019,50068749,African,10.0
2019,50080068,"Juice, Smoothies, Fruit Salads",10.0
2019,50086418,Korean,10.0
2019,50091577,Thai,10.0
2019,50015406,Chinese,10.0
2019,50090780,Peruvian,10.0
2019,40837666,Tapas,10.0
2019,50091226,Hotdogs/Pretzels,10.0
2019,50090957,Mediterranean,10.0
2019,50075161,Korean,10.0
2019,40391808,Pancakes/Waffles,10.0
2019,41527419,Vegetarian,10.0
2019,41562131,"Juice, Smoothies, Fruit Salads",10.0
2019,50068749,African,10.0
2019,41182288,Hamburgers,10.0
2019,41312955,"Juice, Smoothies, Fruit Salads",10.0
2019,41530056,Tex-Mex,10.0
2019,50063072,Thai,10.0
2019,50087753,Fruits/Vegetables,10.0
2019,50055236,Seafood,10.0
2019,50096140,Vegetarian,10.0
2019,50093128,Vegetarian,10.0
2019,40391808,Pancakes/Waffles,10.0
2019,41677328,Chinese,10.0
2019,50036902,"Juice, Smoothies, Fruit Salads",10.0
2019,50092688,Middle Eastern,10.0
2019,50040703,Creole,10.0
2019,50066778,Korean,10.0
2019,40961620,Bakery Products/Desserts,10.0
2019,50083753,Jewish/Kosher,10.0
2019,41401773,Donuts,10.0
2019,50079946,Middle Eastern,10.0
2019,50087139,Chicken,10.0
2019,50094225,Creole,10.0
2019,40384036,Hamburgers,10.0
2019,40985219,Portuguese,10.0
2019,50094225,Creole,10.0
2019,50094225,Creole,10.0
2019,50077419,Bottled Beverages,10.0
2019,50092883,Vegetarian,10.0
2019,50086732,Indian,10.0
2019,50071450,Tex-Mex,10.0
2019,50040703,Creole,10.0
2019,50093671,Mediterranean,10.0
2019,41631475,Sandwiches,10.0
2019,40949516,Caribbean,10.0
2019,50081388,Thai,10.0
2019,50092688,Middle Eastern,10.0
2019,40659854,Bagels/Pretzels,10.0
2019,41418337,Greek,10.0
2019,50011013,Frozen Desserts,10.0
2019,50092153,Barbecue,10.0
2019,50070149,Chicken,10.0
2019,50009171,Irish,10.0
2019,50092153,Barbecue,10.0
2019,50088555,Indian,10.0
2019,50092153,Barbecue,10.0
2019,50057824,Other,10.0
2019,50080755,Korean,10.0
2019,50064481,Bakery Products/Desserts,10.0
2019,50092852,Caribbean,10.0
2019,50048463,Chinese,10.0
2019,50062635,Pizza,10.0
2019,40985814,German,10.0
2019,50091820,Indian,10.0
2019,50086732,Indian,10.0
2019,50055236,Seafood,10.0
2019,41486961,Southeast Asian,10.0
2019,50057456,Chicken,10.0
2019,41402681,Vegetarian,10.0
2019,41559843,Donuts,10.0
2019,50053689,Hamburgers,10.0
2019,50066778,Korean,10.0
2019,40791096,Chicken,10.0
2019,41232726,Eastern European,10.0
2019,50090780,Peruvian,10.0
2019,41430526,Frozen Desserts,10.0
2019,41721393,Donuts,10.0
2019,50088205,Asian/Asian Fusion,10.0
